474.89432111883764	(8.83519478308591, 34.77977161359952, -9.00138880916822, 32.09441124985878, -14.284005639578847, -38.10863690093606, -46.72714504377826, 14.330131255565156, -82.72094910340726, 65.67099195268533, 46.134970791212325, -5.710259914479646, -75.58447737563736, 55.08779064427637, 1.8211912276721576, 16.588245522463456, 18.367607936260047, 19.372112159602263, -69.41036197936518, -7.515455585268703)
476.4920441534033	(-3.486772891096664, 39.56083461518653, -6.687146760005101, 30.040832574696246, -9.429758443215317, -36.48699370246158, -46.676496401169345, 11.22546881292854, -81.92628685155918, 67.70264702673161, 49.048016380466485, -11.94276650117443, -74.53214976619336, 54.850073207242474, 3.3523181151164265, 17.76884171395672, 16.42398758031813, 16.597438365522006, -64.60529453752682, -4.031143358716761)
475.6676918732461	(23.48048604118004, 31.48080128363122, -25.92119913152358, 38.389548908334966, -21.723370511524728, -37.003402696401345, -46.41137207186758, 11.906060779769989, -79.09807866716902, 53.66176194643475, 54.20507626516838, 11.197672566839428, -75.08500879874083, 49.10123497860348, 3.4439098342589465, 16.464149052871974, 17.89860875786544, 40.8490832001174, -71.19676571177989, -2.4824872989968574)
475.3713198300036	(26.367380655134255, 26.39358385464544, -38.306948703283624, 51.544650529849626, -0.14472932026686414, -31.501591838961595, -48.8067668726199, 14.48707357670061, -82.02697901782025, 55.11295574223567, 60.230303126897766, 15.766124549683092, -72.44828033954745, 48.77870955446631, 2.0756899955602734, 18.082834787626076, 19.55161648002288, 41.56711881857155, -69.02345037902691, 3.4371355052031007)
476.15542153829676	(14.380490217030287, 35.87953816437017, -17.026918925114998, 35.37119368871483, -16.14788252120527, -40.90375795880395, -46.544105434963164, 11.778380604162445, -82.43690815129169, 47.021210283249744, 61.59162629729762, 10.431810320449813, -72.36376093711662, 49.81732158547035, 2.541874788179436, 16.580489423637264, 19.13370690641771, 55.86435937270463, -67.11669805757008, 10.494373999587415)
472.7667330422267	(22.27999535237022, 26.245790785078384, -18.910393636200933, 40.60503280310815, -21.714205866895846, -36.40285010839722, -45.96065169056812, 13.759099786006239, -61.35502601448934, 69.3273478754603, 64.12961492722438, 2.9146998844322836, -70.97828090985696, 51.65461530189435, 2.7169496458214657, 16.565474693655304, 17.60867760959511, 0.31008424583413347, -65.2820528353098, -30.80617058377709)
471.74024025147617	(29.55281954715833, 17.987996449985925, -44.219225027371685, 58.1548326505055, 14.829347714141557, -30.789162381233425, -44.77430210149379, 12.296761242951565, -83.86898533998173, 68.62459023194882, 48.36143178981658, 3.3802502250164146, -73.64064491957066, 48.828384981264826, 3.1532589178706245, 16.539927331708856, 14.450922047510893, 3.1020920235941416, -70.97412616749102, -13.196935488343549)
472.67574930973825	(21.973564821707026, 23.63848842371924, -26.664934869407297, 39.97491584235612, -6.729858086590511, -38.61217487137211, -45.69051042241718, 14.198213710170267, -77.19758168347147, 73.34667473576836, 57.72130283198624, 0.22744451572842073, -73.22433662385954, 48.31902070477602, 2.1336257426793033, 15.785887812390348, 15.232520301149604, -3.9644349773017584, -66.66351502725853, -20.746339759819932)
474.8972600915836	(25.229417426502945, 32.87542399813499, -27.635850642097807, 41.69527609881525, -33.03391253875721, -38.138391393045296, -43.98740093924128, 14.35844740700542, -82.85519701482589, 43.72226531238344, 47.295980747769526, 13.367682132335677, -77.50497066824684, 49.86629504347872, 2.4964112406484515, 16.61606015131422, 18.54507592722607, 50.37705911761762, -72.62274099431487, -9.820996996951383)
475.5307679266083	(18.187455439191787, 31.346252612357308, -19.91778873360482, 34.5058087935357, -11.277451107436962, -39.5101834408081, -46.8260496441458, 12.759139068381206, -82.29897558138903, 61.33369005277326, 47.41094665885298, 3.785716845259603, -74.68728989601765, 50.724732993732175, 1.8469523642076653, 14.801785839905076, 15.541930930683916, 25.72162498157776, -70.48802927247081, -4.624931294354538)
