740.2659201484967	(-19.25770687109881, 9.513370891545744, -29.376058918141158, -15.323902343157627, 9.952675939372778, 35.02929173939451, -20.588338024280446, 31.493402978311366, -8.67187276597513, 36.31030124383155)
734.3241977179699	(-20.004066900512832, 12.033261990932733, -28.7610363137407, -10.121357342017356, 22.816477454901708, 29.842327931329603, -10.473874640464992, 24.840055080093766, -0.8942514623086742, 30.812779249501084)
742.8749097128617	(-15.469172261965497, 8.821893066925652, -27.0252014662217, -19.367447725087125, 8.931798952824627, 16.22457095564692, -4.2061132768845315, 35.20599257285949, -3.6371853423128058, 33.173368331892505)
740.2173961281835	(-19.743301988906133, -4.843306490358299, -21.85669298345724, -9.995830316134057, 14.369000517310349, 11.579377574538988, -36.18416766399001, 32.29057440216064, -9.872988683343232, 21.868717546585998)
738.1352466515476	(-17.53544807547508, 10.91152887028067, -8.358757068896828, -5.781940154647484, 14.261661828861794, 26.570835004173535, -17.184437410687924, 27.279507683371417, 7.488580232019467, 44.971097322264)
735.3428768080646	(-18.447846446699266, 6.083870959393103, -21.063728014048014, -9.757552256676659, 22.2154968503688, 17.738431265496505, -21.347712358507536, 9.582740494224602, -5.797907026764759, 27.883107174159115)
732.774365276085	(-22.4495889032854, 16.788278475059986, -32.652794818535334, -19.598459275735053, 24.882584267961438, 14.780470474057338, -22.010504118472753, 18.9407833298311, -10.554601488095116, 35.25873557897477)
735.0960518436036	(-20.271720312374594, 6.767556606466251, -24.48953202385088, -11.505896379151004, 7.440162770355281, 8.993003580594614, -16.28050244105099, 31.572348271162852, -7.846732013917945, 34.902081444835304)
738.165061319742	(-18.25895936221828, 11.05045339374275, -29.338392746687084, -15.026264914394373, 8.647184458882455, 16.56443969605068, -18.489940138793845, 25.131774779253057, 0.18042460132815652, 31.207428558123976)
742.5607697434191	(-15.18193517282047, 17.640294003372805, -21.77897193628639, -0.4965349504053207, 17.73446188076225, 6.530668882012056, -32.550519937618176, 21.174444618959583, -10.47644178898497, 39.13429529634093)
735.314174954137	(-19.750652367166754, 26.049742644805285, -25.18192346201462, -13.615196684935794, 19.740348134368485, 20.386463431775166, -8.4459869031785, 28.546802695914447, 5.658004879075625, 33.263093183782864)
732.3146002950359	(-17.454009554978462, 15.662333903558238, -20.46988097977283, -9.099194393492633, 17.029590436132768, 29.257015216425557, -17.136850817432716, 34.7842941780483, -10.211716779117507, 33.706069403038825)
731.3120359678778	(-20.225923543011806, 18.25576474268996, -26.88836213002679, -15.789785349014227, 21.36082875824973, 18.08134786161545, -22.528654254829874, 25.554347368309053, 0.2957676047610054, 35.544971439781094)
732.3273195054288	(-15.982214034410562, 27.589515629106863, -32.85773074519304, -6.620979112402882, 23.488607563753494, 18.597269492857425, -13.487453246737651, 33.79602745267169, 6.698970807061369, 40.49401376942281)
738.1764324751786	(-17.2384178552626, 19.967246278519944, -23.874573898137413, -15.956291997944229, 20.342965177532744, 16.535249245969844, -27.85376344453056, 22.71666241868437, 1.4709690647531264, 30.466386318175992)
734.7278929586207	(-28.398784723817123, 14.022382354805458, -30.87414226852585, -20.315747650252863, 15.850757033561756, 19.569534187118443, -12.305858623662093, 19.441998878140815, -3.8372113834383783, 35.03761562111645)
745.4834426771378	(-25.597501938318263, 18.311896398087253, -15.716531526803237, -9.325390737938882, 2.6609940296715777, 24.84296456188334, -23.403184364191368, 31.350379248445638, 1.9815228891708405, 37.783420783414975)
744.64715234393	(-27.52745052364343, 2.3164632735691746, -33.188269144650015, -21.285971566066404, 14.072955026246055, 21.29430653139369, -18.963850235642028, 39.22380714893631, -9.260404643735527, 22.276683968460688)
736.8455472731029	(-18.717164149005168, 7.93950639977439, -12.323281982161683, -12.748688928730678, 12.681507282205857, 12.849830890749853, -12.476988360874726, 31.220429554068573, 2.6611963800115603, 39.25507512467748)
733.8535937337599	(-13.049593041318937, 14.517289467860623, -18.111881920666857, -14.360813214096359, 25.15469823552948, 17.34698374258088, -24.742364868884845, 28.667610998803934, 13.229551430255414, 26.937963909813373)
739.393763451137	(-11.303524252954896, 21.924623329916802, -32.89536679244443, -2.0018836899021633, 15.298477211197872, 23.257512136716002, -27.53631244731628, 20.558334032341726, -6.179877229174394, 42.536106820821544)
740.53841563944	(-23.407110074117426, 13.30269827220659, -29.422954829596236, -24.550224875605394, 24.98583708560071, 14.210196976457011, -19.56418990455061, 19.695920511027737, -5.057239291025007, 35.62700386911386)
722.5978171903159	(-16.17386205483827, 16.49370252479343, -21.927928460410136, -13.119038603395166, 9.016684521323107, 10.718583625868318, -10.263482126135262, 25.04490596834554, -1.2427324422419814, 37.459273922702735)
735.4414948624232	(-28.76145460785811, 12.844531781372764, -30.598337299000416, -9.461873418132276, 12.010951773848346, 9.825886492923344, -16.325867189311065, 40.804629407496144, 1.8441235073518407, 38.65874624713274)
735.1143563375505	(-15.27564581173211, 23.819218786391012, -23.26523910912821, -1.6967454642798185, 18.595183043631323, 8.240241512025293, -19.613184533269457, 24.492164773947636, -10.966593295061621, 38.33672252325413)
