812.4048445024986	(-20.8918330514985, 23.56340196662686, -18.992066296744245, -13.113979269585293, 22.348485644495582, 23.27602330142945, -24.304888739949654, 24.47892913620199, -7.211292099509125, 36.161137743853104, 12.422949382507737, -46.41970354420514, 15.135325447904048, 29.302510498579267, -21.59416301067052, -2.573368215673347, 5.6190752396980885, -10.12852634976826, -6.145803001725198, 3.0916464131845194)
803.6535147328366	(-20.576726890862698, 12.625623890281076, -17.62504049260768, 1.4523581004069532, 13.73250989233593, 29.170347040978918, -17.87773010761016, 24.07503636746964, -6.880306315852274, 33.92736104029403, 2.590495878534016, -47.63985962852771, 10.206154348073815, 13.88825047311025, -16.959179153828288, -7.951970492360772, 7.139817737729843, -13.02733503843267, -6.744442533262388, 5.656010584439299)
836.3591642157605	(-22.934423018995652, 18.580745113670464, -23.193800170903216, -21.05826412437492, 22.289284409350014, 12.24325788850259, -9.438920611048667, 14.050844806564658, 2.3925898172801774, 18.56812066972462, 8.339014873079403, -47.406613504604834, 14.667479481984481, 14.29926453161764, -11.114501861462044, -3.1869079964978755, 1.9690481623492908, -8.621402263573902, -3.4430036032392852, -9.2590084937691)
827.5052385012123	(-29.54811223877926, 22.70422483354771, -36.55614420395445, -9.879948076518177, 6.3406445898005535, 20.89887155499875, -27.732258062974182, 18.918945849595065, 3.568829305158734, 34.7129246456862, 17.022863649223492, -46.43874137168302, 3.557626458942555, 34.80876179531121, -6.406429263112745, -6.9483994960300794, 10.24886287082478, -8.575610074073206, -8.036161949328552, 6.90146633191306)
837.1881986244045	(-42.50138098356054, 9.459096958808008, -13.370551480579598, 1.5849899528085512, 21.31536592157225, 5.4872974250273225, -19.079254618447635, 29.165017532249927, -10.82550749656058, 37.26902527460436, 7.613588560072989, -47.55460038073603, 4.029910600774204, 29.578285771385445, -6.721540623126684, -10.708519504677474, 12.071887932012064, -24.057110581739916, -10.01343431758401, -4.54825558929611)
821.8205576510397	(-21.863052322713383, 24.12727097493879, -23.594952488196824, 9.171712000588252, 20.83559132744133, 17.8338273566311, -24.45300006354819, 30.960085994561993, -1.1778511422441504, 35.660304375366586, 18.738231199784742, -57.325742300748956, 9.00195411755701, 38.75113178708369, -11.430261986619804, -4.017247046365353, 18.00898090143936, -3.0225585772735113, -8.756239993708085, -13.618963235159939)
813.1845292118138	(-16.84699847384864, 18.96025432960429, -27.919353766015863, -10.976564317859088, 2.670529412968508, 18.12839530966206, -13.07769243057034, 24.722028162927796, -7.229051836213635, 37.16030149787612, 12.991186381679022, -45.49421437905157, 18.300453095082105, 30.761711576259128, -22.689429941995495, -0.9246687271703273, -0.43899316853259296, -9.337817911532952, -9.959855985509504, -1.2835185306062304)
808.9706368675853	(-14.723338198386356, 23.10151925977929, -32.49464628115805, -6.7560910228456645, 14.846558130861215, 26.438426882379595, -9.500456311953892, 29.72429315614599, -16.480305453610416, 39.21490001990811, 13.91545481895657, -41.07056473192906, 9.148628004399246, 28.518400098420003, -9.8773962656246, 1.0745800033251816, 21.659905011168505, -13.184273098966532, -6.616046208500174, -1.7922504824226928)
809.7960100206815	(-22.215819392648896, 32.09664986905096, -32.807587301333065, -7.56973586825027, 20.102837651341662, 20.071451612528012, -23.479658049991855, 29.97841154367645, -1.8118194567193093, 37.35111196080832, 7.697357333530899, -45.90976350089966, 8.91181462805692, 38.33410551312821, -17.791443083690673, -7.407344915014204, 13.053823840245702, -13.452377858864176, 5.0462821223117675, -4.130531552873178)
814.5553990279482	(-21.5717255363642, 19.70218261718109, -22.409247071831654, -7.498641561153345, 23.227000981937017, 13.194195237749641, -14.267584941932693, 28.51798107740091, -6.951674011284398, 37.26086363050196, 8.262837922099047, -33.466374670667996, 15.169580556645299, 24.851206629557662, -16.165340471104077, -5.115612538831139, 5.577532287915914, -18.49339362131846, -9.965370933533848, -5.670290779862431)
821.8829189932518	(-19.959297062854326, 15.481593007887376, -33.15529921297083, -6.0764405806539905, 18.003443413484923, -0.8940935500825282, -29.597372514939792, 19.415764512579116, 8.245469550176404, 48.77796700082285, 12.659990047058967, -46.877360596088685, 4.0397092244447865, 18.185133196272176, -19.256044386087332, 0.698560400480815, 12.800031278376425, -17.713557137374966, -0.4537609046614318, 7.36550827167876)
824.0727908622295	(-25.127120086727903, 18.55176311041939, -27.042408838152046, -19.86046333694512, 19.41459786161466, 15.218291455167673, -33.199843655400706, 24.545457957827328, -6.724278314081417, 28.450152801235145, 17.582294885463366, -50.38560491254711, -1.4280729482172243, 18.337511771022868, -15.26456706393247, -9.171880379453999, 6.910499998992266, -13.677555541652763, -15.739999812049572, -7.508258055487441)
825.01792452941	(-6.337215956562763, 23.72447118426133, -22.54712487512767, -16.227545513289034, 4.448615278807714, 6.098181774152811, -8.81053577577131, 24.955705840992046, -0.9486932390898073, 32.718735452103594, 18.236955047090873, -36.51701276683845, 7.624054183346273, 38.54522935272588, -16.71511804456495, 6.121472792493874, -4.1915124185079335, -12.990403703669593, -15.655803414738589, -1.687111570461559)
837.3390156212021	(-12.573572789786772, 24.485860177479243, -17.023002793887414, -20.444019609557362, 6.385909635469525, 16.481767523348225, -13.106451405195184, 23.36763584179187, -1.7129349781422705, 45.64742571454146, 12.830065440902189, -27.21888120020451, -0.4889660222231985, 29.782965046647806, -14.58268021542713, -1.959682479287438, 2.958866314514177, -8.144356575945832, -3.1726808333844967, 2.0615912225593984)
827.102732920581	(-25.362547523341263, 11.373387064506163, -37.65638925779721, -9.095038035007173, 17.761321724554392, 15.354739139489277, -14.4771768581985, 25.043338418128986, -1.9320263053053865, 30.243149670537168, 16.46175175416276, -46.90121185558708, 24.87118499496568, 34.603585907143625, -17.720359474257247, -7.33514529540846, 0.836066871759983, -7.7007224741832445, -10.030613194210577, 1.044064935227985)
818.9579246537864	(-25.38334708370053, 17.553108782592407, -26.155418838381404, -2.7897186912945324, 14.469504427131316, 18.789063992145085, -19.684212640120105, 20.491191497303824, 2.502932527755328, 39.48567209962692, 8.492328841560374, -37.72590344714597, 24.418932919945803, 18.432033202934896, -12.493064424414388, -0.20325632987170028, 12.479418017592602, -3.3731535876094405, -7.7531328745991, -3.6956030565082103)
